,Title,Section,Sub,Class,Cat,Deg,NCIC,Printable,UCR  Code,IBR_code,Effective Date,Short_Description,Full_Description,final_code
2878,PL,155.40,02B,C,F,2,2399.0,Y,23.0,210,1986-11-01 00:00:00,GRAND LARCENY 2,Grand Larceny - 2nd:Extortion-Property Damage,PL155.4002BCF2210
2879,PL,155.40,00Z,B,F,2,5199.0,Y,8.0,23H,2014-04-30 00:00:00,GRAND LARCENY 2,Grand Larceny 2nd Degree as a Crime of Public Corruption,PL155.4000ZBF223H
2880,PL,155.42,,B,F,1,2399.0,Y,8.0,23H,1986-11-01 00:00:00,GRAND LARCENY,"Grand Larceny 1-Value Of Property Exceeds $1,000,000",PL155.42BF123H
2881,PL,155.42,00Z,B,F,1,5199.0,Y,8.0,23H,2014-04-30 00:00:00,GRAND LARCENY 1,Grand Larceny 1st Degree as a Crime of Public Corruption,PL155.4200ZBF123H
2882,PL,155.42,00H,B,F,1,2399.0,Y,8.0,23H,2000-10-08 00:00:00,GR LARCENY-HATE,Grand Larceny-1st Degree / As A Hate Crime,PL155.4200HBF123H
2883,PL,155.43,,C,F,0,2399.0,Y,8.0,23H,2010-11-01 00:00:00,AG GR LRCNY ATM,Aggravated Grand Larceny Of An Automated Teller Machine,PL155.43CF023H
2884,PL,156.05,,A,M,0,5707.0,Y,43.0,90Z,2006-11-01 00:00:00,UNAUTH USE COMP,Unauthorized Use Of A Computer,PL156.05AM090Z
2885,PL,156.10,01,E,F,0,5707.0,Y,43.0,90J,2006-11-01 00:00:00,COMP TRESPASS,Computer Trespass With Intent To Commit/Further Commission Of A Felony,PL156.1001EF090J
2886,PL,156.10,,E,F,0,5707.0,Y,43.0,90J,2006-11-01 00:00:00,COMP TRESPASS,Computer Trespass,PL156.10EF090J
2887,PL,156.10,02,E,F,0,5707.0,Y,43.0,90J,2006-11-01 00:00:00,COMP TRESPASS,Computer Trespass: Gains Access To Computer Material,PL156.1002EF090J
2888,PL,156.20,,A,M,4,5707.0,Y,43.0,290,2006-11-01 00:00:00,COMP TAMPER-4,Computer Tampering-4th Degree: Intentionally Alter/Destroy Data,PL156.20AM4290
2889,PL,156.25,03,E,F,3,2999.0,Y,43.0,290,1993-11-01 00:00:00,COMP TAMPER 3,Computer Tampering-3rd:Destroys Computer Material,PL156.2503EF3290
2890,PL,156.25,02,E,F,3,2999.0,Y,43.0,290,1993-11-01 00:00:00,COMP TAMPER 3,Computer Tampering-3rd:Previous Related Conviction,PL156.2502EF3290
2891,PL,156.25,,E,F,3,2999.0,Y,43.0,290,1993-11-01 00:00:00,COMP TAMPER 3,Computer Tampering-3rd Degree,PL156.25EF3290
2892,PL,156.25,01,E,F,3,2999.0,Y,43.0,290,1993-11-01 00:00:00,COMP TAMPER 3,Computer Tampering-3rd:Felonious Purpose,PL156.2501EF3290
2893,PL,156.25,04,E,F,3,2999.0,Y,43.0,290,1993-11-01 00:00:00,COMP TAMPER 3,"Computer Tampering-3rd:Destroys Data Value Exceeds $1,000",PL156.2504EF3290
2894,PL,156.26,01,D,F,2,2999.0,Y,43.0,290,2008-11-01 00:00:00,COMP TAMPER-2,Computer Tampering-2nd: Alter Or Destroy Data- Damage Exceeds $3000,PL156.2601DF2290
2895,PL,156.26,02,D,F,2,2999.0,Y,43.0,290,2008-11-01 00:00:00,COMP TAMPER-2,Computer Tampering-2:Destroy Medical Data-Result In Risk Injury,PL156.2602DF2290
2896,PL,156.26,,D,F,2,2999.0,Y,43.0,290,2008-11-01 00:00:00,COMP TAMPER-2,Computer Tamper-2:Destroy Data/Dmge>$3000 Or Medicl Data/Rsk Phys Inj,PL156.26DF2290
2897,PL,156.27,,C,F,1,2999.0,Y,43.0,290,1993-11-01 00:00:00,COMP TAMPER 1,"Computer Tampering-1st:Destroys Data Value Exceeds $50,000",PL156.27CF1290
2898,PL,156.29,,B,M,2,7199.0,Y,43.0,290,2008-11-01 00:00:00,DUP COMP MAT-2,Unlawful Duplication Computer Related Material-2nd: Medical Data,PL156.29BM2290
2899,PL,156.30,02,E,F,1,7199.0,Y,43.0,290,2008-11-01 00:00:00,DUP COMP MAT-1,Unlawful Duplication Computer Related Material-1: Intent Commit Felony,PL156.3002EF1290
2900,PL,156.30,01,E,F,1,2399.0,Y,43.0,290,2008-11-01 00:00:00,DUP COMP MAT-1,Unlawful Duplication Of Computer Related Material-1st: Value>$2500,PL156.3001EF1290
2901,PL,156.30,,E,F,1,2399.0,Y,43.0,290,2008-11-01 00:00:00,DUP COMP MAT-1,Unlawful Duplication Of Computer Related Material-1st Degree,PL156.30EF1290
2902,PL,156.35,,E,F,0,2899.0,Y,28.0,280,1986-11-01 00:00:00,POSS COMP MATL,Criminal Possession Computer Related Material,PL156.35EF0280
2903,PL,156.40,,E,F,0,3999.0,Y,34.0,39C,2013-07-30 00:00:00,ELEC SWEEPSTKE,Operating an Unlawful Electronic Sweepstakes,PL156.40EF039C
2904,PL,156.40,2A,E,F,0,3999.0,Y,34.0,39C,2013-07-30 00:00:00,ELEC SWEEPSTKE,Operate Unlawful Electronic Sweepstakes - Conduct Entertaining Display,PL156.402AEF039C
2905,PL,156.40,2B,E,F,0,3999.0,Y,34.0,39C,2013-07-30 00:00:00,ELEC SWEEPSTKE,Operate Unlawful Electronic Sweepstakes - Promote Entertaining Display,PL156.402BEF039C
2906,PL,158.05,,A,M,5,2699.0,Y,31.0,26D,1995-11-01 00:00:00,WELFARE FRD 5TH,Welfare Fraud-5th Degree,PL158.05AM526D
2907,PL,158.10,,E,F,4,2699.0,Y,31.0,26D,1995-11-01 00:00:00,WELFARE FRD 4TH,Welfare Fraud-4th Degree,PL158.10EF426D
2908,PL,158.15,,D,F,3,2699.0,Y,31.0,26D,1995-11-01 00:00:00,WELFARE FRD 3RD,Welfare Fraud-3rd Degree,PL158.15DF326D
2909,PL,158.20,,C,F,2,2699.0,Y,31.0,26D,1995-11-01 00:00:00,WELFARE FRD 2ND,Welfare Fraud-2nd Degree,PL158.20CF226D
2910,PL,158.25,,B,F,1,2699.0,Y,31.0,26D,1995-11-01 00:00:00,WELFARE FRD 1ST,Welfare Fraud-1st Degree,PL158.25BF126D
2911,PL,158.30,02,A,M,2,2699.0,Y,31.0,26D,1995-11-01 00:00:00,CRIM USE B/C-2,Criminal Use Benefit Card-2nd Degree:Receives Benefit,PL158.3002AM226D
2912,PL,158.30,03,A,M,2,2699.0,Y,31.0,26D,1995-11-01 00:00:00,CRIM USE B/2-2,Criminal Use Benefit Card-2nd Degree:Transfers Card Illegally,PL158.3003AM226D
2913,PL,158.30,03A,A,M,2,2699.0,Y,31.0,26D,1995-11-01 00:00:00,CRIM USE BEN-2,Criminal Use Benefit Card-2nd:Transfer Card In Xchange for Money/Drugs,PL158.3003AAM226D
2914,PL,158.30,03B,A,M,2,2699.0,Y,31.0,26D,1995-11-01 00:00:00,CRIM USE BEN-2,Criminal Use Benefit Card-2nd: Transfer Card To Commit An Unlawful Act,PL158.3003BAM226D
2915,PL,158.30,,A,M,2,2699.0,Y,31.0,26D,1995-11-01 00:00:00,CRIM USE B/C-2,Criminal Use Benefit Card-2nd Degree,PL158.30AM226D
2916,PL,158.30,01,A,M,2,2699.0,Y,31.0,26D,1995-11-01 00:00:00,CRIM USE B/C-2,Criminal Use Benefit Card-2nd Degree:Loans Money,PL158.3001AM226D
2917,PL,158.35,,E,F,1,2699.0,Y,31.0,26D,1995-11-01 00:00:00,CRIM USE B/2-1,Criminal Use Benefit Card-1st Degree,PL158.35EF126D
2918,PL,158.35,I,E,F,1,2699.0,Y,31.0,26D,1995-11-01 00:00:00,USE BNFT CRD 1,Criminal Use Public Benefit Card 1 - Obtains 3 Or More Cards,PL158.35IEF126D
2919,PL,158.35,II,E,F,1,2699.0,Y,28.0,280,1995-11-01 00:00:00,USE BNFT CRD 1,Criminal Use Public Benefit Card 1-Trnsfr 3 Or Mr Crd Fr Cash/drugs,PL158.35IIEF1280
2920,PL,158.40,,E,F,3,2699.0,Y,31.0,26D,1995-11-01 00:00:00,CRIM POSS B/C-3,Criminal Possession Benefit Card-3rd Degree:5 Or More Cards,PL158.40EF326D
2921,PL,158.45,,D,F,2,2699.0,Y,31.0,26D,1995-11-01 00:00:00,CRIM POSS B/C-2,Criminal Possession Benefit Card-2nd Degree:10 Or More Cards,PL158.45DF226D
2922,PL,158.50,,C,F,1,2699.0,Y,31.0,26D,1995-11-01 00:00:00,CRIM POSS B/C-1,Criminal Possession Benefit Card-1st Degree:25 Or More Cards,PL158.50CF126D
2923,PL,160.05,00H,C,F,3,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROB-3/HATE CRIM,Robbery-3rd Degree / As A Hate Crime,PL160.0500HCF3120
2924,PL,160.05,,D,F,3,1299.0,Y,5.0,120,,ROBBERY-3,Robbery-3rd Degree,PL160.05DF3120
2925,PL,160.05,00X,D,F,3,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 3-SEX MOTIV,Robbery-3rd Degree: Forcibly Steal Property-Sexually Motivated,PL160.0500XDF3120
2926,PL,160.10,02AH,B,F,2,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROBBERY-HATE CR,Robbery 2nd Degree: Causes Physical Injury/As A Hate Crime,PL160.1002AHBF2120
2927,PL,160.10,03T,B,F,2,1602.0,Y,5.0,120,2001-09-17 00:00:00,49025-ROBBERY2,PL490.25/Crime Of Terrorism: Robbery 2nd- Steal Motor Vehicle,PL160.1003TBF2120
2928,PL,160.10,02BT,B,F,2,1602.0,Y,5.0,120,2001-09-17 00:00:00,49025-ROBBERY2,PL490.25/Crime Of Terrorism: Robbery 2nd- Displays Firearm,PL160.1002BTBF2120
2929,PL,160.10,02T,B,F,2,1602.0,Y,5.0,120,2001-09-17 00:00:00,49025-ROBBERY2,PL490.25/Crime Of Terrorism:Robbery 2- Cause Injury Or Display Firearm,PL160.1002TBF2120
2930,PL,160.10,01T,B,F,2,1602.0,Y,5.0,120,2001-09-17 00:00:00,49025-ROBBERY2,PL490.25/Crime Of Terrorism: Robbery 2nd- Aided By Another Person,PL160.1001TBF2120
2931,PL,160.10,00T,B,F,2,1602.0,Y,5.0,120,2001-09-17 00:00:00,49025-ROBBERY2,PL490.25/Crime Of Terrorism: Robbery 2nd Degree,PL160.1000TBF2120
2932,PL,160.10,03X,C,F,2,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 2-SEX MOTIV,Robbery-2nd Degree: Forcibly Steals Motor Vehicle-Sexually Motivated,PL160.1003XCF2120
2933,PL,160.10,02BX,C,F,2,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 2-SEX MOTIV,Robbery-2nd Degree: Displays Firearm-Sexually Motivated,PL160.1002BXCF2120
2934,PL,160.10,02X,C,F,2,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 2-SEX MOTIV,Robbery-2nd Deg: Physical Injury Or Display Firearm-Sexually Motivated,PL160.1002XCF2120
2935,PL,160.10,01X,C,F,2,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 2-SEX MOTIV,Robbery-2: Forcibly Steal Property-Aided By Another-Sexually Motivated,PL160.1001XCF2120
2936,PL,160.10,00X,C,F,2,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 2-SEX MOTIV,Robbery-2nd Degree: Forcibly Steal Property-Sexually Motivated Offense,PL160.1000XCF2120
2937,PL,160.10,01H,B,F,2,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROB-2/HATE CRIM,Robbery-2nd Degree: Aided By Another / As A Hate Crime,PL160.1001HBF2120
2938,PL,160.10,03H,B,F,2,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROB-2/HATE CRIM,Robbery-2nd: Motor Vehicle / As A Hate Crime,PL160.1003HBF2120
2939,PL,160.10,02H,B,F,2,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROB-2/HATE CRIM,Robbery-2nd: Cause Physical Injury Or Display Firearm/ As A Hate Crime,PL160.1002HBF2120
2940,PL,160.10,02,C,F,2,1299.0,Y,5.0,120,1969-09-01 00:00:00,ROBBERY-2,Robbery-2nd:Physical Injury Display Firearm,PL160.1002CF2120
2941,PL,160.10,02AX,C,F,2,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 2-SEX MOTIV,Robbery-2nd Degree: Causes Physical Injury-Sexually Motivated,PL160.1002AXCF2120
2942,PL,160.10,01,C,F,2,1299.0,Y,5.0,120,1969-09-01 00:00:00,ROBBERY-2,Robbery-2nd:Aided By Another,PL160.1001CF2120
2943,PL,160.10,00H,B,F,2,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROB-2/HATE CRIM,Robbery-2nd Degree / As A Hate Crime,PL160.1000HBF2120
2944,PL,160.10,03,C,F,2,1299.0,Y,5.0,120,1995-11-01 00:00:00,ROBBERY-2,Robbery 2nd: Motor Vehicle,PL160.1003CF2120
2945,PL,160.10,02BH,B,F,2,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROBBERY-HATE CR,Robbery 2nd Degree: Displays Firearm/As A Hate Crime,PL160.1002BHBF2120
2946,PL,160.10,02AT,B,F,2,1602.0,Y,5.0,120,2001-09-17 00:00:00,49025-ROBBERY2,PL490.25/Crime Of Terrorism: Robbery 2nd- Cause Physical Injury,PL160.1002ATBF2120
2947,PL,160.10,,C,F,2,1299.0,Y,5.0,120,,ROBBERY-2,Robbery-2nd Degree,PL160.10CF2120
2948,PL,160.10,02B,C,F,2,1299.0,Y,5.0,120,1969-09-01 00:00:00,ROBBERY 2,Robbery-2nd Degree: Displays What Appears To Be A Firearm,PL160.1002BCF2120
2949,PL,160.10,02A,C,F,2,1299.0,Y,5.0,120,1969-09-01 00:00:00,ROBBERY 2,Robbery-2nd:Causes Physical Injury,PL160.1002ACF2120
2950,PL,160.15,04T,A,F,1,1602.0,Y,5.0,120,2001-09-17 00:00:00,49025-ROBBERY1,PL490.25/Crime Of Terrorism: Robbery 1st- Display Firearm,PL160.1504TAF1120
2951,PL,160.15,03T,A,F,1,1602.0,Y,5.0,120,2001-09-17 00:00:00,49025-ROBBERY1,PL490.25/Crime Of Terrorism: Robbery 1st- With A Dangerous Instrument,PL160.1503TAF1120
2952,PL,160.15,01T,A,F,1,1602.0,Y,5.0,120,2001-09-17 00:00:00,49025-ROBBERY1,PL490.25/Crime Of Terrorism:Robbery 1st- Cause Serious Physical Injury,PL160.1501TAF1120
2953,PL,160.15,00T,A,F,1,1602.0,Y,5.0,120,2001-09-17 00:00:00,49025-ROBBERY1,PL490.25/Crime Of Terrorism: Robbery 1st Degree,PL160.1500TAF1120
2954,PL,160.15,04X,B,F,1,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 1-SEX MOT,Robbery-1st Degree: Forcible Theft-Displays Firearm-Sexually Motivated,PL160.1504XBF1120
2955,PL,160.15,02X,B,F,1,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 1-SEX MOT,Robbery-1:Forcible Theft Armed With A Deadly Weapon-Sexually Motivated,PL160.1502XBF1120
2956,PL,160.15,00X,B,F,1,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 1-SEX MOT,Robbery-1st Degree: Forcibly Steal Property-Sexually Motivated Offense,PL160.1500XBF1120
2957,PL,160.15,02,B,F,1,1299.0,Y,5.0,120,,ROBBERY-1,Robbery-1st:Forcible Theft Armed With A Deadly Weapon,PL160.1502BF1120
2958,PL,160.15,03,B,F,1,1299.0,Y,5.0,120,,ROBBERY-1,Robbery-1st:Use/Threatens Use Of Dangerous Instrument,PL160.1503BF1120
2959,PL,160.15,01H,B,F,1,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROB-1/HATE CRIM,Robbery-1st Degree: Cause Serious Physical Injury / As A Hate Crime,PL160.1501HBF1120
2960,PL,160.15,03X,B,F,1,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 1-SEX MOT,Robbery-1:Use/Threaten Use Of Dangerous Instrument-Sexually Motivated,PL160.1503XBF1120
2961,PL,160.15,02T,A,F,1,1602.0,Y,5.0,120,2001-09-17 00:00:00,49025-ROBBERY1,PL490.25/Crime Of Terrorism: Robbery 1st- Armed With A Deadly Weapon,PL160.1502TAF1120
2962,PL,160.15,04,B,F,1,1299.0,Y,5.0,120,1969-09-01 00:00:00,ROBBERY-1ST,Robbery-1st:Displays What Appears To Be A Firearm,PL160.1504BF1120
2963,PL,160.15,01,B,F,1,1299.0,Y,5.0,120,,ROBBERY-1,Robbery-1st:Cause Serious Injury,PL160.1501BF1120
2964,PL,160.15,,B,F,1,1299.0,Y,5.0,120,,ROBBERY-1,Robbery-1st Degree,PL160.15BF1120
2965,PL,160.15,04H,B,F,1,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROB-1/HATE CRIM,Robbery-1st: Displays What Appears to Be A Firearm / As A Hate Crime,PL160.1504HBF1120
2966,PL,160.15,03H,B,F,1,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROB-1/HATE CRIM,Robbery-1st: Use/Threaten Use Of Dangerous Instrument/ As A Hate Crime,PL160.1503HBF1120
2967,PL,160.15,02H,B,F,1,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROB-1/HATE CRIM,Robbery-1st: Armed With A Deadly Weapon / As A Hate Crime,PL160.1502HBF1120
2968,PL,160.15,00H,B,F,1,1299.0,Y,5.0,120,2000-10-08 00:00:00,ROB-1/HATE CRIM,Robbery-1st Degree / As A Hate Crime,PL160.1500HBF1120
2969,PL,160.15,01X,B,F,1,1299.0,Y,5.0,120,2007-04-13 00:00:00,ROB 1-SEX MOT,Robbery-1st Deg:Steal Property-Cause Serious Injury-Sexually Motivated,PL160.1501XBF1120
2970,PL,165.00,,A,M,0,7199.0,Y,36.0,270,,MISAPPL OF PROP,Misapplication Of Property,PL165.00AM0270
2971,PL,165.00,01B,A,M,0,7199.0,Y,36.0,270,1995-11-01 00:00:00,MISAPPLCTN PROP,Misapplication Of Property: Refuse To Return To Owner Property > $100,PL165.0001BAM0270
2972,PL,165.00,01A,A,M,0,7199.0,Y,36.0,270,1995-11-01 00:00:00,MISAPPLCTN PROP,Misapplication Of Property:Encumber Property Without Owner's Consent,PL165.0001AAM0270
2973,PL,165.00,01,A,M,0,7199.0,Y,36.0,270,,MISAPPLCTN PROP,Misapplication Of Property,PL165.0001AM0270
2974,PL,165.05,01,A,M,3,2411.0,Y,9.0,240,1982-09-01 00:00:00,UNAUT USE VEH-3,Unauthorized Use Vehicle:Without Owner Consent,PL165.0501AM3240
2975,PL,165.05,03,A,M,3,2411.0,Y,41.0,90Z,1982-09-01 00:00:00,UNAUT USE VEH-3,Unauthorized Use Vehicle:Temporary Custody-No Consent,PL165.0503AM390Z
2976,PL,165.05,,A,M,3,2411.0,Y,41.0,90Z,1982-09-01 00:00:00,UNAUT USE VEH-3,Unauthorized Use Of A Vehicle-3rd Degree,PL165.05AM390Z
2977,PL,165.05,02,A,M,3,2411.0,Y,41.0,90Z,1982-09-01 00:00:00,UNAUT USE VEH-3,Unauthorized Use Of A Vehicle:In Custody No Owner Consent,PL165.0502AM390Z
2978,PL,165.06,,E,F,2,2411.0,Y,9.0,240,1982-09-01 00:00:00,UNAUT USE VEH-2,Unauthorized Use Of Vehicle-2nd Degree,PL165.06EF2240
2979,PL,165.07,,E,F,0,7199.0,Y,31.0,23H,,UNLAW USE MAT,Unlawful Use Of Secret Scientific Material,PL165.07EF023H
2980,PL,165.08,,D,F,1,2411.0,Y,9.0,240,1982-09-01 00:00:00,UNAUT USE VEH-1,Unauthorized Use Of Vehicle-1st Degree,PL165.08DF1240
2981,PL,165.09,01,A,M,3,2304.0,Y,8.0,23G,1996-11-01 00:00:00,AUTO STRIPPING3,Auto Stripping-3rd Degree:Other Than Abandoned Vehicle,PL165.0901AM323G
2982,PL,165.09,,A,M,3,2304.0,Y,8.0,23G,1996-11-01 00:00:00,AUTO STRIPPING3,Auto Stripping-3rd Degree,PL165.09AM323G
2983,PL,165.09,02,A,M,3,2304.0,Y,8.0,23G,1996-11-01 00:00:00,AUTO STRIPPING3,Auto Stripping-3rd Degree:Abandoned Vehicle,PL165.0902AM323G
2984,PL,165.10,,E,F,2,2304.0,Y,8.0,23G,1996-11-01 00:00:00,AUTO STRIPPING2,Auto Stripping-2nd Degree,PL165.10EF223G
2985,PL,165.10,01,E,F,2,2304.0,Y,8.0,23G,1996-11-01 00:00:00,AUTO STRIPPING2,Auto Stripping-2nd Degree:Prior Conviction,PL165.1001EF223G
2986,PL,165.10,02,E,F,2,2304.0,Y,8.0,23G,1996-11-01 00:00:00,AUTO STRIPPING2,Auto Stripping-2nd Degree: 2 Or More Vehicles,PL165.1002EF223G
2987,PL,165.11,,D,F,1,2304.0,Y,8.0,23G,1996-11-01 00:00:00,AUTO STRIPPING1,Auto Stripping-1st Degree:3 Or More Vehicles,PL165.11DF123G
2988,PL,165.15,04C,A,M,0,2699.0,Y,31.0,23H,,THEFT OF SERV,Theft Of Telecommunications Service By Misrepresenting Facts,PL165.1504CAM023H
2989,PL,165.15,04A,A,M,0,2699.0,Y,31.0,23H,,THEFT OF SERV,Theft Of Services:Telecommunications Service- Tampering,PL165.1504AAM023H
2990,PL,165.15,,A,M,0,2699.0,Y,31.0,23H,,THEFT OF SERV,Theft Of Services,PL165.15AM023H
2991,PL,165.15,02,A,M,0,2699.0,Y,31.0,23H,,THEFT OF SERVCS,Failure To Pay Service Based On Stealth,PL165.1502AM023H
2992,PL,165.15,03,A,M,0,2699.0,Y,31.0,23H,,THEFT OF SERV,Intent To Obtain Transportation Without Paying,PL165.1503AM023H
2993,PL,165.15,04,A,M,0,2699.0,Y,31.0,23H,,THEFT OF SERV,Illegal Use Telecommunications Service Without Paying,PL165.1504AM023H
2994,PL,165.15,04,,V,0,2699.0,N,31.0,23H,1983-09-01 00:00:00,THEFT OF SERV,Illegal Use Telecommunications- Less Than $100 Without Paying,PL165.1504V023H
2995,PL,165.15,04D,A,M,0,2699.0,Y,31.0,23H,,THEFT OF SERV,Theft Of Telecommunications Service By Other Deception,PL165.1504DAM023H
2996,PL,165.15,05,A,M,0,2699.0,Y,31.0,23H,1992-11-01 00:00:00,THEFT OF SERV,Illegal Use Telecommunication Access Device,PL165.1505AM023H
2997,PL,165.15,10,A,M,0,2699.0,Y,31.0,23H,1992-11-01 00:00:00,THEFT OF SERV,Illegal Diversion Of Labor/Equipment For Benefit,PL165.1510AM023H
2998,PL,165.15,04B,A,M,0,2699.0,Y,31.0,23H,,THEFT OF SERV,Theft Of Services:Telecommunications- Sell Decoder/Descrambler,PL165.1504BAM023H
2999,PL,165.15,01,A,M,0,2605.0,Y,31.0,26B,,THEFT OF SERVCS,Invalid Use Of A Credit Card With Intent To Defraud,PL165.1501AM026B
3000,PL,165.15,06,A,M,0,2699.0,Y,31.0,23H,1992-11-01 00:00:00,THEFT OF SERV,Avoid Payment-Tamper With Service Meter,PL165.1506AM023H
3001,PL,165.15,11,A,M,0,2699.0,Y,31.0,23H,2006-11-01 00:00:00,THEFT SERVICES,Theft Of Services: Intent To Avoid Payment For Computer Services,PL165.1511AM023H
3002,PL,165.15,05,E,F,0,2699.0,Y,31.0,23H,1992-11-01 00:00:00,THEFT OF SERV,Illegal Use Telecommunication Access Device,PL165.1505EF023H
3003,PL,165.15,07,A,M,0,2699.0,Y,31.0,23H,1992-11-01 00:00:00,THEFT OF SERV,Intent To Illegally Use Utility Services,PL165.1507AM023H
3004,PL,165.15,08,A,M,0,2699.0,Y,31.0,23H,1992-11-01 00:00:00,THEFT OF SERV,Illegal Use Public Service:Tamper With Service Equipment,PL165.1508AM023H
3005,PL,165.15,09,,V,0,2699.0,N,31.0,23H,1992-11-01 00:00:00,THEFT OF SERV,Theft Services:Avoid Admission Charge,PL165.1509V023H
3006,PL,165.15,09,A,M,0,2699.0,Y,31.0,23H,1992-11-01 00:00:00,THEFT OF SERV,Theft Services:Avoid Admission Charge,PL165.1509AM023H
3007,PL,165.16,01,B,M,0,2699.0,Y,31.0,23H,2005-07-11 00:00:00,SELL FARECARD,Unauthorized Sale Of Certain Mass Transportation Services,PL165.1601BM023H
3008,PL,165.16,,B,M,0,2699.0,Y,31.0,23H,2005-07-11 00:00:00,SELL FARECARD,Unauthorized Sale Of Certain Mass Transportation Services,PL165.16BM023H
3009,PL,165.17,,A,M,0,2605.0,Y,31.0,26B,1969-07-23 00:00:00,UNLAW USE CR CD,Unlawful Use Of Credit Card,PL165.17AM026B
3010,PL,165.20,,A,M,0,2699.0,Y,31.0,26A,,FRAUD OBT SIG,Fraudulently Obtaining Signature,PL165.20AM026A
3011,PL,165.25,02,A,M,0,2301.0,Y,8.0,23A,,JOSTLING,Jostling Assisted By Third Person,PL165.2502AM023A
3012,PL,165.25,,A,M,0,2301.0,Y,8.0,23A,,JOSTLING,Jostling,PL165.25AM023A
3013,PL,165.25,01,A,M,0,2301.0,Y,8.0,23A,,JOSTLING,Jostling Hand Near Pocket,PL165.2501AM023A
3014,PL,165.30,02,A,M,0,2601.0,Y,31.0,26A,1971-09-01 00:00:00,FRAUD ACCOSTING,Fraudulent Accosting,PL165.3002AM026A
3015,PL,165.30,01,A,M,0,2601.0,Y,31.0,26A,1971-09-01 00:00:00,FRAUD ACCOSTING,Fraudulent Accosting,PL165.3001AM026A
3016,PL,165.30,,A,M,0,2601.0,Y,31.0,26A,,FRAUD ACCOST,Fraudulent Accosting,PL165.30AM026A
3017,PL,165.35,,B,M,0,2699.0,Y,31.0,26A,,FORTUNE TELLING,Fortune Telling,PL165.35BM026A
3018,PL,165.40,,A,M,5,2804.0,Y,28.0,280,1986-11-01 00:00:00,CPSP 5,Criminal Possession Stolen Property-5th Degree,PL165.40AM5280
3019,PL,165.45,05,E,F,4,2408.0,Y,28.0,280,1986-11-01 00:00:00,CPSP 4,Criminal Possession Stolen Property-4th:Motor Veh Not Motorcycle,PL165.4505EF4280
3020,PL,165.45,04,E,F,4,2804.0,Y,28.0,280,1986-11-01 00:00:00,CPSP 4-FIREARMS,Criminal Possession Stolen Property-4th:Firearms,PL165.4504EF4280
3021,PL,165.45,03,E,F,4,2804.0,Y,28.0,280,1986-11-01 00:00:00,CPSP 4,Criminal Possession Stolen Property-4th:By Pawnbroker,PL165.4503EF4280
3022,PL,165.45,07,E,F,4,2804.0,Y,28.0,280,2005-10-01 00:00:00,CPSP 4- AMMONIA,Crim Poss Stolen Prop-4:Anhydrous Ammonia/Liquified Amm Gas-Manuf Meth,PL165.4507EF4280
3023,PL,165.45,,E,F,4,2804.0,Y,28.0,280,1986-11-01 00:00:00,CPSP 4,Criminal Possession Stolen Property-4th Degree,PL165.45EF4280
3024,PL,165.45,01,E,F,4,2804.0,Y,28.0,280,1986-11-01 00:00:00,CPSP 4,Criminal Possession Stolen Property-4th:Property Value Exceeds $1000,PL165.4501EF4280
3025,PL,165.45,02,E,F,4,2804.0,Y,28.0,280,1986-11-01 00:00:00,CPSP 4,Criminal Possession Stolen Property-4th:Possession Credit Card,PL165.4502EF4280
3026,PL,165.45,06,E,F,4,2804.0,Y,28.0,280,1990-11-01 00:00:00,CPSP 4,Criminal Possession Stolen Property-4th:Religious Articles,PL165.4506EF4280
3027,PL,165.50,,D,F,3,2804.0,Y,28.0,280,1986-11-01 00:00:00,CPSP 3,"Criminal Possession Stolen Property-3rd Value > $3,000",PL165.50DF3280
3028,PL,165.52,,C,F,2,2804.0,Y,28.0,280,1986-11-01 00:00:00,CPSP 2,"Criminal Possession Stolen Property-2nd value > $50,000",PL165.52CF2280
3029,PL,165.54,,B,F,1,2804.0,Y,28.0,280,1986-11-01 00:00:00,CPSP 1,"Criminal Possession Stolen Property-1st Value > $1,000,000",PL165.54BF1280
